Y,umur_krt,jumlah_art,luas_lantai,jk_krt,status_kawin_krt,pendidikan_krt,pekerjaan_krt,keluhan_kesehatan,internet_krt,usaha_mikro,bansos,wilayah,status_bangunan,jenis_lantai,jenis_dinding,jenis_atap,sumber_air,penerangan,bahan_bakar,motor,laptop,kabupaten
0,62,1,98,1,2,8,3,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,79,1,63,2,4,3,3,1,1,5,5,2,1,6,1,3,9,1,4,5,5,1
1,45,2,57,1,2,13,12,1,1,5,5,2,1,6,1,3,7,1,4,1,5,1
1,69,1,45,1,2,3,1,5,1,1,5,2,1,6,1,1,9,1,4,1,1,1
0,32,0,165,1,1,23,21,5,1,1,5,2,3,2,1,3,5,1,4,1,1,1
0,50,1,80,2,4,14,3,5,2,5,5,2,1,6,1,3,2,1,4,1,5,1
0,42,1,84,2,2,14,1,1,2,1,5,2,1,2,1,3,9,1,4,1,1,1
0,31,0,50,2,1,14,3,5,1,5,5,2,3,6,1,3,9,1,4,5,5,1
0,72,1,96,1,2,14,1,5,1,1,5,2,3,2,1,3,9,1,4,1,5,1
0,68,1,54,1,2,14,1,1,1,1,5,2,1,6,1,3,9,1,4,1,5,1
0,40,2,96,1,2,3,11,5,1,1,5,2,3,6,3,3,10,1,4,1,5,1
0,44,1,135,1,2,13,11,5,1,1,5,2,1,6,1,3,2,1,4,1,1,1
0,49,1,180,1,2,8,12,5,1,1,5,2,1,3,1,3,2,1,4,1,5,1
0,35,2,180,1,2,19,13,5,1,1,5,2,1,6,1,3,2,1,4,1,1,1
0,41,1,77,1,2,8,8,5,1,5,5,2,1,6,1,3,2,1,4,1,5,1
0,56,1,91,1,2,13,24,5,1,1,5,2,1,6,1,3,9,1,4,1,5,1
0,43,1,96,1,2,13,14,1,1,1,5,2,1,6,1,3,9,1,4,5,5,1
1,57,1,84,1,2,3,3,5,1,1,5,2,1,2,1,3,10,1,4,1,1,1
0,32,1,84,1,2,15,8,5,1,1,1,2,1,6,1,3,9,1,4,1,1,1
0,35,1,162,1,2,19,22,5,1,1,5,2,1,2,1,3,9,1,3,1,1,1
0,63,1,72,2,4,3,14,1,1,5,1,2,1,6,3,3,2,1,4,5,5,1
0,48,1,153,1,2,21,20,5,1,5,5,2,1,2,1,3,3,1,4,1,1,1
1,69,1,160,1,2,8,3,5,1,5,5,2,1,6,1,3,3,1,4,1,5,1
1,46,1,240,1,2,8,1,5,1,5,5,2,3,6,1,3,2,1,4,1,5,1
1,62,1,80,1,2,8,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,1
1,45,1,96,1,2,13,11,5,1,5,5,2,3,6,1,3,2,1,4,5,5,1
0,58,2,105,1,2,8,1,1,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,81,1,54,2,4,3,3,5,1,5,1,2,1,6,1,3,3,1,7,5,5,1
0,73,1,84,1,2,13,1,5,1,5,5,2,1,6,1,3,3,1,7,5,5,1
0,68,1,140,2,4,18,3,5,1,5,5,2,1,6,1,3,2,1,4,5,5,1
1,74,1,48,1,2,3,1,5,1,1,5,1,1,6,1,3,3,1,4,1,5,1
1,64,2,48,1,2,3,2,1,1,1,5,1,1,6,1,3,3,1,4,1,5,1
0,56,1,160,1,2,13,1,1,1,1,5,1,3,6,1,3,2,1,4,1,5,1
0,68,1,35,2,3,3,12,1,1,1,5,1,1,6,1,3,3,2,7,1,1,1
0,58,1,42,2,4,8,3,1,1,5,5,1,1,6,1,3,2,1,4,1,1,1
0,54,1,90,1,2,13,1,1,2,1,5,1,3,2,1,3,3,1,4,1,5,1
0,54,1,48,1,2,13,3,1,1,1,5,1,1,6,1,3,3,1,4,1,5,1
0,68,2,48,1,2,3,1,5,1,1,5,1,1,6,1,3,3,1,4,1,5,1
0,39,2,120,1,2,13,9,1,1,5,5,1,3,6,1,3,3,1,4,1,5,1
1,61,1,48,1,2,3,3,5,1,1,5,1,1,6,1,3,3,1,4,1,5,1
0,46,1,98,1,2,13,24,5,1,1,1,2,1,2,1,3,3,1,4,1,5,1
0,39,1,168,1,2,23,20,5,1,5,5,2,1,2,1,3,2,1,4,1,5,1
1,46,2,48,1,2,3,10,5,1,5,5,2,1,6,1,3,3,1,4,1,5,1
0,51,1,96,1,2,13,7,5,1,1,5,2,1,2,1,3,3,1,4,1,1,1
0,42,1,70,1,2,13,20,1,1,5,5,2,1,2,1,3,2,1,3,1,1,1
0,69,1,450,1,2,13,3,5,1,5,5,2,1,2,1,4,3,1,4,1,5,1
0,35,1,80,1,2,13,20,5,1,5,5,2,1,6,1,3,3,1,4,1,1,1
0,51,2,54,1,2,15,20,1,1,5,5,2,1,6,1,3,5,1,4,1,1,1
0,54,1,120,2,4,15,3,5,1,1,5,2,1,2,1,3,3,1,4,1,5,1
0,60,1,100,1,2,13,3,5,1,1,5,2,1,6,1,3,3,1,4,5,5,1
1,38,2,180,1,2,19,8,5,1,1,5,2,3,6,1,3,3,1,4,1,5,1
1,48,1,54,1,2,3,3,1,1,5,5,2,3,6,1,3,3,1,4,1,5,1
1,36,2,210,1,2,13,18,5,1,1,5,2,3,6,3,2,2,1,4,1,5,1
0,65,2,180,1,2,3,1,5,1,5,5,2,1,6,1,3,2,1,4,1,5,1
0,58,2,225,2,4,3,1,5,1,5,5,2,1,6,1,3,3,1,4,5,5,1
1,28,2,72,1,2,13,11,5,1,5,5,2,3,6,1,3,2,1,4,5,5,1
1,37,1,66,1,2,19,1,5,1,1,5,2,3,6,1,3,2,1,4,1,5,1
0,22,1,126,1,2,13,12,5,1,5,5,2,3,6,1,3,3,1,4,1,5,1
0,57,1,120,1,2,13,3,1,1,5,5,2,1,2,1,3,3,1,4,1,5,1
0,67,1,48,1,2,13,1,1,1,1,5,2,1,6,1,3,2,1,4,5,5,1
0,77,2,54,1,2,3,1,1,1,1,1,2,1,6,1,3,2,1,4,1,1,1
0,63,1,65,2,4,3,1,5,1,5,1,2,1,6,1,3,7,1,4,5,5,1
0,35,2,120,1,2,8,8,1,1,5,5,2,3,2,1,3,2,1,4,1,5,1
0,48,1,150,1,2,13,11,5,1,1,1,2,1,6,1,3,2,1,4,1,1,1
0,47,2,42,2,4,8,1,1,1,1,1,2,1,6,1,3,3,1,4,5,5,1
0,70,1,72,2,4,3,12,5,1,1,5,2,1,2,1,3,3,1,4,5,5,1
0,50,1,84,1,2,13,11,5,1,5,5,2,1,2,1,4,2,1,4,1,5,1
0,74,1,84,2,4,3,3,5,1,5,5,2,1,2,1,3,2,1,3,1,1,1
0,31,2,96,1,2,13,13,5,1,5,5,2,1,2,1,3,2,1,4,1,1,1
0,53,2,144,1,2,15,11,5,1,5,5,2,1,6,1,3,2,1,4,1,1,1
1,54,1,144,1,2,13,3,5,1,1,5,2,1,6,1,2,3,1,4,1,1,1
0,57,1,24,1,2,13,8,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,48,2,96,1,2,13,1,5,1,5,5,2,1,6,1,2,3,1,4,1,5,1
0,65,1,18,2,3,3,3,1,1,1,5,2,1,6,1,3,3,1,10,1,5,1
0,51,2,80,1,2,13,20,1,1,1,5,2,1,6,1,3,3,1,4,1,1,1
0,53,1,24,1,2,3,3,5,1,5,5,2,1,6,1,2,3,1,4,1,5,1
0,57,2,512,2,3,21,21,1,1,5,5,2,1,2,1,3,2,1,4,1,1,1
0,71,1,40,2,4,3,8,1,1,1,5,2,1,6,1,3,3,1,4,5,5,1
1,53,1,48,1,2,13,12,1,1,1,5,2,1,2,1,3,2,1,4,1,1,1
0,83,1,48,2,4,3,1,1,1,1,5,2,1,6,1,3,2,1,4,5,5,1
0,47,2,162,1,2,3,11,5,2,1,5,2,1,2,1,3,7,1,4,1,1,1
0,51,1,96,1,2,21,9,5,1,1,5,2,1,2,1,3,7,1,4,1,5,1
1,55,1,60,1,2,8,3,5,2,1,5,2,1,2,1,3,7,1,4,1,5,1
0,52,1,56,2,3,3,3,1,1,5,5,2,1,6,1,3,7,1,4,5,5,1
1,44,1,42,1,2,6,3,1,2,1,5,2,3,5,1,3,7,1,10,5,5,1
0,55,1,48,1,2,3,2,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,70,1,70,1,2,3,3,1,1,1,1,2,1,6,1,3,7,1,4,1,5,1
0,65,1,96,2,4,3,3,5,1,5,5,2,1,6,1,3,7,1,4,5,5,1
0,39,1,48,1,2,21,20,1,1,1,5,2,3,6,1,3,7,1,4,1,5,1
1,50,1,42,1,2,8,3,5,1,1,1,2,1,6,1,3,7,2,4,1,5,1
1,38,1,30,1,2,19,2,5,1,1,5,2,3,5,3,3,7,1,4,1,5,1
0,61,1,28,2,3,3,2,5,1,5,5,2,1,6,1,3,7,1,4,5,5,1
1,42,1,30,1,2,13,11,5,1,5,1,2,3,5,3,3,7,1,4,1,5,1
0,54,1,24,2,4,3,3,1,1,1,5,2,1,6,1,3,7,1,4,5,5,1
0,50,1,45,2,3,3,12,1,1,1,5,2,3,6,1,3,7,1,4,1,5,1
1,35,1,54,1,2,11,2,5,1,1,5,2,1,6,3,3,7,1,4,1,5,1
1,47,1,52,1,2,3,6,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
1,36,1,70,1,2,11,2,5,1,1,1,2,1,6,1,3,2,1,4,1,5,1
1,39,1,63,1,2,11,2,5,1,1,1,2,1,6,1,3,7,1,4,1,5,1
1,62,1,132,1,2,8,3,1,1,1,5,2,1,5,3,3,2,1,4,1,5,1
1,50,1,198,1,2,3,3,5,2,1,5,2,1,2,1,3,7,1,10,1,5,1
0,55,1,54,2,4,3,1,5,2,1,1,2,1,6,1,3,7,1,4,1,5,1
0,51,2,53,1,2,3,11,1,2,1,5,2,1,6,1,3,7,1,4,1,1,1
1,70,2,36,1,2,3,3,1,1,1,1,2,1,5,3,3,7,1,10,1,5,1
1,32,1,24,1,2,13,12,5,1,1,1,2,1,5,3,3,7,2,4,1,5,1
1,41,1,72,1,2,3,1,5,2,1,5,2,1,6,1,3,7,2,10,1,5,1
0,36,1,70,2,2,8,1,5,1,5,1,2,1,6,1,3,7,1,4,1,5,1
1,43,2,45,1,2,8,1,1,2,1,1,2,1,6,1,3,7,1,10,1,5,1
1,27,1,48,1,2,15,2,5,1,1,1,2,3,5,3,3,7,1,4,1,5,1
0,44,1,48,2,3,3,1,1,2,1,5,2,1,6,1,3,7,1,4,5,5,1
0,64,1,12,1,3,4,3,1,1,5,5,2,1,7,6,3,10,1,10,5,5,1
0,44,1,23,2,3,3,2,1,1,5,5,2,3,6,3,3,5,2,4,5,5,1
0,32,1,92,1,2,21,20,5,1,5,5,2,1,5,1,3,2,1,4,1,1,1
1,58,1,105,1,2,13,1,5,1,1,5,2,1,2,1,3,5,1,4,1,5,1
1,66,3,76,1,2,3,2,1,1,1,1,2,3,5,3,3,7,1,4,1,5,1
0,77,1,31,2,4,3,24,1,1,1,1,2,1,5,3,3,5,1,10,5,5,1
1,44,1,84,1,2,8,2,5,1,1,1,2,1,5,1,3,5,1,4,1,5,1
1,31,1,36,1,2,21,20,5,1,1,5,2,3,5,1,3,3,1,4,1,5,1
0,63,1,16,1,2,3,3,5,1,5,5,2,1,6,5,3,5,2,10,1,5,1
1,42,2,75,1,3,8,3,5,1,1,5,2,1,6,1,3,7,2,4,1,5,1
0,49,1,81,1,2,8,1,5,1,1,1,2,1,6,1,3,9,3,10,1,5,1
0,56,3,63,1,2,13,1,5,1,1,5,2,1,6,1,3,9,3,10,1,5,1
0,51,1,81,1,2,3,1,5,1,1,1,2,1,6,3,3,9,3,4,1,5,1
0,63,1,44,1,2,8,3,5,1,1,1,2,1,6,3,3,9,3,10,1,5,1
0,48,1,48,1,2,8,1,5,1,1,1,2,1,6,3,3,9,3,10,1,5,1
0,59,1,48,1,2,13,3,5,1,1,1,2,1,6,3,3,9,3,10,1,5,1
0,44,1,42,1,2,8,3,5,1,1,5,2,3,5,3,3,9,3,10,1,5,1
0,48,1,72,1,2,15,20,5,1,1,5,2,1,6,3,3,9,3,3,1,1,1
0,46,1,48,1,2,13,1,1,1,1,1,2,1,6,3,3,6,3,10,1,5,1
0,52,1,72,1,2,3,1,5,1,1,5,2,1,6,1,3,9,3,10,1,5,1
1,40,1,150,1,2,14,2,5,1,1,1,2,1,6,1,3,2,1,4,1,5,1
0,31,3,150,1,2,19,12,5,1,5,1,2,1,2,1,3,2,1,4,1,5,1
0,53,1,72,1,2,3,1,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,58,2,90,2,4,8,1,1,1,1,5,2,1,6,1,3,9,1,7,1,5,1
1,54,2,84,1,2,3,1,1,1,1,1,2,1,6,1,3,9,1,4,1,5,1
1,47,1,72,1,2,15,11,1,1,5,5,2,1,2,1,3,2,1,2,1,5,1
1,41,2,234,1,2,3,1,1,1,1,5,2,1,6,1,3,5,1,4,1,5,1
1,49,2,96,1,2,3,2,1,1,1,5,2,1,6,1,3,9,1,4,1,5,1
0,42,1,80,1,2,15,2,5,1,1,5,2,1,2,1,3,2,1,4,1,5,1
0,47,1,80,1,2,3,3,1,1,1,5,2,1,6,1,3,2,1,4,1,5,1
0,64,1,32,1,2,3,6,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,37,1,98,1,2,13,20,5,1,1,5,2,3,2,1,3,3,1,3,1,1,1
0,64,1,97,1,2,13,3,5,1,1,5,2,1,2,1,3,3,1,3,1,5,1
0,54,1,34,1,2,13,24,5,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,46,1,192,1,2,15,20,1,1,1,5,2,1,5,1,3,7,1,4,1,1,1
0,58,1,40,1,2,15,3,1,1,1,5,2,1,2,1,3,7,1,4,1,5,1
0,42,1,78,1,2,8,2,5,1,1,1,2,1,6,1,3,7,1,4,5,5,1
1,41,1,108,1,2,8,7,1,1,5,5,2,3,6,1,3,2,1,4,1,5,1
0,50,1,96,1,2,14,11,5,1,1,1,2,3,6,1,3,7,1,4,1,5,1
0,41,1,48,1,2,11,7,5,1,1,1,2,3,6,1,3,7,1,4,1,5,1
1,51,3,54,1,2,8,3,5,1,1,5,1,3,6,1,3,3,1,4,1,5,1
0,55,2,96,1,2,21,21,5,1,1,5,1,1,1,1,3,3,1,4,1,1,1
0,50,2,38,1,2,3,7,5,1,5,1,1,3,6,1,3,2,1,4,1,5,1
0,68,1,66,1,2,3,2,1,1,5,5,1,1,6,1,3,3,1,4,1,5,1
0,28,2,42,1,2,21,20,1,1,5,5,1,3,2,1,3,3,1,4,1,5,1
1,60,2,72,1,2,4,11,5,1,1,1,1,1,6,1,3,3,1,4,1,1,1
1,41,1,63,1,2,3,11,5,1,5,1,1,3,6,1,3,3,1,4,1,5,1
0,43,1,80,1,2,13,2,5,1,5,5,1,1,2,1,3,3,2,4,1,5,1
0,44,2,54,1,2,3,12,5,1,1,5,1,1,2,1,3,2,1,4,1,5,1
0,44,4,18,1,2,13,20,5,1,5,5,1,3,6,1,3,3,1,4,1,5,1
0,50,1,56,2,2,13,2,1,1,1,1,2,3,6,1,3,2,1,4,5,5,1
1,42,2,72,1,2,11,2,5,1,1,1,2,1,6,1,3,2,1,4,1,5,1
0,33,1,72,1,2,8,11,5,1,1,5,2,3,6,1,3,2,1,7,1,5,1
0,75,1,112,1,2,3,2,1,1,1,5,2,1,6,1,3,9,1,7,1,5,1
1,38,1,56,1,2,8,2,1,1,1,1,2,3,6,1,3,2,1,4,1,5,1
1,53,1,130,1,2,8,2,1,1,1,5,2,1,6,1,3,2,1,4,1,5,1
0,66,1,48,2,3,3,2,1,1,5,5,2,1,6,1,3,2,1,4,5,5,1
0,55,1,80,1,2,13,19,1,1,1,5,2,1,6,1,3,2,1,10,1,5,1
0,38,1,88,1,2,21,20,5,1,5,5,2,1,2,1,3,2,1,4,1,1,1
0,65,1,72,1,2,3,1,1,1,1,5,2,1,6,1,3,2,1,7,1,5,1
1,28,1,54,1,3,8,2,1,1,5,5,2,3,6,1,3,2,1,10,1,5,1
1,50,2,60,1,2,13,2,1,1,1,5,2,1,8,1,3,2,1,4,1,5,1
0,70,2,120,2,4,13,3,1,1,5,1,2,3,6,1,2,2,1,4,5,5,1
1,38,1,32,1,2,13,1,1,1,5,5,2,3,6,1,3,2,1,4,5,5,1
0,50,1,96,1,2,13,2,1,1,1,5,2,1,6,1,3,2,1,4,1,5,1
1,33,1,40,1,2,13,2,1,1,1,5,2,3,6,1,3,2,1,4,5,5,1
1,34,1,128,1,3,13,14,1,1,1,5,2,1,2,1,3,1,1,0,1,1,1
1,36,1,36,1,2,13,7,1,1,1,5,2,3,6,1,3,2,1,10,1,5,1
1,56,1,48,1,2,8,1,1,1,5,5,2,1,6,1,3,2,1,4,1,5,1
1,43,1,45,1,2,13,1,1,1,1,1,2,1,6,1,3,3,1,10,1,5,1
0,52,1,70,1,2,8,2,5,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,42,1,90,1,2,15,12,1,1,1,5,2,1,2,1,3,7,1,4,1,1,1
0,68,1,64,2,4,8,2,5,1,1,5,2,1,6,1,3,5,1,10,5,5,1
0,46,1,63,2,4,8,2,1,1,1,5,2,1,6,1,3,8,1,10,1,5,1
0,45,1,54,1,2,8,3,1,1,1,1,2,1,6,1,3,5,1,3,1,5,1
0,61,1,30,2,4,3,1,1,1,1,5,2,1,6,1,3,5,1,4,5,5,1
0,44,1,90,2,4,3,2,1,1,1,5,2,1,6,3,3,5,1,3,1,5,1
0,76,1,80,1,4,3,1,5,1,5,5,2,1,6,3,3,5,1,4,5,5,1
0,39,1,48,1,2,13,2,1,1,1,1,2,1,6,3,3,5,1,4,1,5,1
1,47,1,117,1,2,3,2,5,1,1,5,2,1,2,7,3,5,1,4,1,1,1
0,48,1,105,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,5,5,1
0,32,1,70,1,2,13,8,5,1,1,5,2,3,6,1,3,7,2,4,1,5,1
0,66,1,48,2,4,3,2,5,1,5,5,2,1,6,1,3,7,2,4,5,5,1
0,65,1,45,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,50,1,24,1,2,13,2,1,1,1,5,2,3,5,3,3,7,1,4,1,5,1
0,40,1,55,1,2,13,2,1,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,56,1,50,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,44,1,24,1,2,3,11,5,1,1,5,2,3,5,5,3,7,1,4,1,5,1
0,42,1,48,1,2,3,12,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,41,1,90,1,2,11,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,46,1,60,1,2,3,3,5,1,5,5,2,1,6,1,3,3,1,4,1,5,1
0,56,1,32,1,2,21,20,5,1,1,5,2,1,1,1,3,4,1,2,1,1,1
0,73,2,45,2,4,3,3,5,1,5,5,2,1,6,3,3,4,1,4,1,5,1
1,34,1,35,1,2,11,2,5,1,1,5,2,1,6,1,3,4,1,4,1,5,1
0,46,1,42,2,3,3,2,5,1,1,5,2,1,6,3,3,4,1,4,1,5,1
0,30,1,72,1,2,8,2,5,1,1,5,2,1,6,1,3,4,1,4,1,5,1
1,28,1,84,1,2,13,2,5,1,1,5,2,1,1,1,3,4,1,4,1,5,1
0,50,1,84,1,2,3,2,5,1,1,5,2,1,6,1,3,4,1,4,1,5,1
0,72,1,45,1,2,3,3,5,1,1,5,2,1,6,3,3,4,1,4,1,5,1
0,44,1,35,1,2,8,2,5,1,1,5,2,1,6,3,3,4,1,4,1,5,1
1,25,1,48,1,2,15,2,5,1,1,5,2,3,3,1,3,7,2,4,1,5,1
0,37,1,56,1,2,8,2,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
1,32,1,110,1,2,8,2,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,33,1,70,1,2,19,2,1,1,1,5,2,1,6,3,3,7,1,2,1,1,1
0,71,1,48,2,2,3,2,5,1,1,5,2,1,6,3,3,3,1,10,1,5,1
0,41,1,48,1,2,13,11,5,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,48,2,48,1,2,8,2,5,1,1,5,2,3,6,1,3,7,1,4,5,5,1
0,47,1,84,1,2,3,3,5,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,58,1,56,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,66,1,50,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,37,1,99,1,2,3,12,5,1,1,5,2,1,6,1,3,2,1,4,1,5,1
0,52,1,99,1,2,13,2,5,1,1,1,2,1,6,1,3,7,1,4,1,5,1
0,78,1,21,1,2,3,3,1,1,5,5,2,1,6,1,2,7,2,10,5,5,1
0,29,2,32,1,2,13,2,1,1,1,5,2,3,6,1,3,7,1,4,1,5,1
1,26,2,16,1,2,21,2,1,1,1,1,2,3,6,1,3,7,1,4,1,5,1
0,45,3,49,1,2,3,2,5,1,1,5,2,3,6,1,3,2,1,4,1,5,1
0,34,2,36,1,2,3,2,5,1,1,5,2,3,6,1,2,2,1,4,1,5,1
0,45,1,49,1,2,13,2,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,43,1,63,1,2,3,2,1,1,1,1,2,1,6,1,3,7,1,4,1,5,1
0,47,1,108,1,2,11,2,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
1,35,1,77,1,2,8,24,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,52,1,216,1,2,8,5,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,47,1,48,1,2,3,2,5,1,5,5,2,1,6,3,2,3,1,4,1,5,1
0,52,1,54,1,2,3,2,1,1,1,1,2,1,6,1,3,3,1,4,1,5,1
1,45,1,63,1,2,3,2,5,1,5,5,2,1,1,1,3,3,1,4,1,1,1
0,66,1,54,1,2,8,3,1,1,1,5,2,1,6,3,3,3,1,4,5,5,1
0,35,1,32,2,4,13,12,5,2,1,5,2,1,6,1,3,3,1,4,1,5,1
0,46,1,60,1,2,13,13,5,1,5,5,2,1,6,1,3,3,1,4,1,5,1
0,63,1,63,1,2,3,2,5,1,5,5,2,1,6,1,3,3,1,4,1,1,1
1,50,1,144,1,2,8,8,5,1,1,5,2,1,6,1,3,3,1,4,5,5,1
0,39,1,75,1,2,21,2,5,1,5,5,2,1,6,1,1,3,1,2,1,5,1
1,36,1,108,1,2,8,2,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
1,53,1,72,1,2,8,2,5,1,1,1,2,1,6,1,3,3,1,4,1,5,1
1,43,1,60,1,2,3,2,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,41,1,72,1,2,13,13,5,1,1,5,2,1,6,1,3,3,1,7,1,5,1
1,45,1,90,1,2,3,2,1,1,1,5,2,1,6,1,3,4,1,4,1,1,1
1,34,1,72,1,2,19,12,5,1,1,5,2,1,6,1,3,3,1,4,1,1,1
0,65,1,72,1,2,3,3,5,1,1,5,2,1,6,1,3,3,1,4,5,5,1
0,39,1,54,1,2,13,2,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,52,1,50,2,4,3,2,5,1,1,1,2,1,6,1,3,3,1,4,1,5,1
1,45,1,112,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,3,1,5,1
1,42,1,126,1,2,8,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,54,1,108,1,2,3,12,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
1,28,1,96,1,2,21,2,5,1,1,5,2,3,6,1,3,7,1,3,1,5,1
1,40,1,50,1,2,13,2,5,1,1,5,2,1,6,3,3,7,1,4,1,5,1
1,44,1,84,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,4,1,5,1
1,44,1,72,1,2,3,2,5,1,1,1,2,1,6,1,3,7,1,4,1,5,1
1,49,1,92,1,2,3,2,1,1,1,1,2,1,6,1,3,7,1,10,1,5,1
1,54,1,72,1,2,8,13,5,1,1,1,2,1,5,1,3,7,1,4,1,5,1
1,35,1,96,1,2,3,2,5,1,1,5,2,1,6,1,3,7,1,10,1,5,1
1,37,1,32,1,2,11,8,1,1,5,5,2,3,5,3,3,7,1,4,1,5,1
0,42,1,30,1,2,8,8,1,1,5,5,2,3,5,3,3,7,1,4,1,5,1
0,61,1,36,1,2,3,3,1,1,5,5,2,3,5,3,3,7,1,10,5,5,1
1,42,1,60,1,4,11,2,1,1,5,5,2,1,6,1,3,7,1,10,1,5,1
0,68,1,120,2,4,3,8,1,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,44,1,70,1,2,8,2,5,1,5,5,2,1,6,1,3,7,1,4,1,5,1
0,49,1,380,1,2,3,8,1,1,5,5,2,1,6,1,3,7,1,4,1,5,1
1,33,1,96,1,2,15,2,1,1,1,5,2,1,6,1,3,7,1,4,1,5,1
0,27,0,60,1,1,15,8,5,1,5,5,2,3,6,3,3,2,1,0,1,1,1
0,62,1,72,1,2,3,3,1,1,5,5,2,1,2,1,3,7,1,4,1,1,1
0,57,1,18,1,2,13,3,1,1,1,5,2,3,5,3,6,3,1,4,1,5,1
0,33,1,120,1,2,21,20,5,1,1,5,2,1,6,1,1,3,1,4,1,1,1
0,28,1,60,1,2,15,3,1,1,5,5,2,4,5,3,3,2,1,4,1,1,1
0,68,2,108,1,2,3,14,5,1,1,5,2,1,2,1,2,3,1,4,1,5,1
1,60,2,80,1,2,3,13,5,1,5,5,2,1,2,1,3,3,1,4,1,5,1
1,50,1,48,1,2,3,14,5,1,1,5,2,1,6,1,3,3,1,4,1,5,1
1,34,1,128,1,2,8,2,5,1,1,5,2,1,6,1,3,3,1,2,5,5,1
0,70,1,80,1,2,3,12,5,1,5,5,2,1,6,1,3,8,1,4,5,5,1
0,62,1,60,1,2,3,2,5,1,1,5,2,1,6,3,3,8,1,4,1,5,1
0,48,1,48,1,2,3,2,1,1,1,5,1,1,6,1,3,3,1,4,1,5,1
0,48,2,40,2,3,3,2,5,1,5,5,1,3,2,3,3,3,1,4,1,5,1
0,61,1,70,1,2,3,2,5,1,5,1,1,3,6,3,3,3,1,10,5,5,1
0,60,1,80,2,4,3,2,1,1,5,5,1,3,2,5,3,10,1,4,1,5,1
0,60,1,56,1,2,15,3,5,1,5,5,1,3,6,3,3,3,1,4,5,5,1
0,66,1,80,2,4,3,3,5,1,5,5,1,3,5,3,3,3,1,4,1,5,1
0,40,1,36,1,2,8,3,1,1,5,5,1,3,6,3,3,3,1,4,1,5,1
0,42,1,54,1,2,15,2,5,1,5,5,1,3,6,3,3,3,1,4,1,5,1
1,32,2,50,1,2,15,2,5,1,5,5,1,3,6,3,3,3,1,4,1,5,1
0,63,1,72,1,2,3,2,5,1,5,5,1,3,5,3,3,7,1,10,5,5,1
0,44,1,168,1,2,8,2,5,1,1,5,2,1,5,1,3,3,1,2,1,5,1
0,73,1,70,1,2,3,3,1,1,1,5,2,1,6,1,3,5,1,10,1,5,1
1,37,1,215,1,2,3,2,5,1,1,5,2,1,7,1,3,5,1,4,1,5,1
0,55,1,300,1,2,13,2,1,1,1,5,2,1,6,1,3,5,1,10,1,5,1
0,75,1,160,1,2,3,3,1,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,31,1,70,1,2,14,2,1,1,1,5,2,1,6,1,3,7,1,4,1,1,1
0,53,1,60,1,2,3,2,5,1,5,5,2,1,2,1,3,8,1,4,1,5,1
0,36,1,63,1,2,8,2,1,1,1,5,2,1,6,1,3,3,1,4,1,5,1
1,39,1,60,1,2,3,2,1,1,1,5,2,1,6,1,3,3,1,4,1,5,1
0,60,1,165,1,2,3,3,5,1,1,5,2,1,6,1,3,3,1,10,1,5,1
0,46,1,200,1,2,3,2,5,1,1,5,2,1,2,1,3,7,1,4,1,5,1
0,46,1,152,1,2,13,2,5,1,1,5,2,1,6,1,3,3,1,3,1,1,1
